request_id,record_status,date,weekday,posted_time,origin,origin_category,dest,dest_category,waypoints,waypoints_category,stop_count,mid_dropoff_ok,mid_boarding_issue,via_train,train_time,party_current_original,party_target_original,party_current_clean,party_target_clean,party_parse_confidence,mentions_taxi,mentions_carpool,has_contact,author_id,source_file,source_line,source_match_score,raw_text_redacted,dq_flags,review_required,analytics_ready,parser_version
req_023285,existing_csv,2025-09-30,화,09:11,유야,원룸촌,버정,학교,,,2,False,False,False,,,,,,none,False,False,False,u0211,Talk_2026.9.15 11:45-4.txt,18429,1.0,09:40 유야 - 버정 <URL>,,False,True,audit-v1
req_023286,existing_csv,2025-09-30,화,09:15,그할마,원룸촌,오흡,학교,,,2,False,False,False,,,,,,none,False,False,False,u1328,Talk_2026.9.15 11:45-4.txt,18433,1.0,"09:40 그할마 > 오흡 (야멍 x, 버정 하차 가능) <URL>",,False,True,audit-v1
req_023287,existing_csv,2025-09-30,화,09:19,그할마,원룸촌,오흡,학교,,,2,True,False,False,,,,,,none,False,False,False,u1692,Talk_2026.9.15 11:45-4.txt,18439,1.0,09:35 그할마 > 오흡 (중간 하차 가능) 톡방 정원 봇 포함 5명 <URL>,,False,True,audit-v1
req_023288,existing_csv,2025-09-30,화,09:23,토시래,원룸촌,느헴,학교,,,2,False,False,False,,,,,,none,False,False,False,u1914,Talk_2026.9.15 11:45-4.txt,18445,0.995,9:35 토시래 > 느헴 (2명) <URL>,raw_text_contamination,False,True,audit-v1
req_023289,existing_csv,2025-09-30,화,11:51,예성,원룸촌,느헴,학교,,,2,False,False,False,,,,,,none,False,False,False,u1159,Talk_2026.9.15 11:45-4.txt,18460,0.995,12:35 예성 -> 느헴 <URL>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_023290,existing_csv,2025-09-30,화,12:11,그할마,원룸촌,현동,학교,,,2,False,False,False,,,,,,none,True,False,True,u1094,Talk_2026.9.15 11:45-4.txt,18464,1.0,12:40 그할마 cu ->현동 택시팟 <PHONE>,,False,True,audit-v1
req_023291,existing_csv,2025-09-30,화,12:13,유야,원룸촌,현동,학교,,,2,False,False,False,,,,,,none,False,False,False,u1807,Talk_2026.9.15 11:45-4.txt,18466,0.995,12 : 40 유야 > 현동 <URL>,raw_text_contamination,False,True,audit-v1
req_023292,existing_csv,2025-09-30,화,12:28,한동대,학교,포항터미널,터미널,,,2,False,False,False,,,,,,none,False,False,True,u0203,Talk_2026.9.15 11:45-4.txt,18472,1.0,10/2 목 14:10 택정 한동대->포항터미널 <PHONE>,,False,True,audit-v1
req_023293,existing_csv,2025-09-30,화,12:35,오흡,학교,유야,원룸촌,비벤,학교,3,False,False,False,,,,,,none,False,True,False,u1435,Talk_2026.9.15 11:45-4.txt,18475,0.995,12:50 오흡 -> 비벤-> 유야 카풀 <URL>,raw_text_contamination,False,True,audit-v1
req_023294,existing_csv,2025-09-30,화,12:42,한동대,학교,포항역,포항역,,,2,False,False,False,,1,3,1,3,high,False,True,False,u1832,Talk_2026.9.15 11:45-4.txt,18480,1.0,10/2(목) 15:30 택정 한동대->포항역 (1/3) 카카오톡 오픈채팅을 시작해 보세요. 링크를 선택하면 카카오톡이 실행됩니다. 카풀 <URL>,,False,True,audit-v1
req_023295,existing_csv,2025-09-30,화,12:49,학교,학교,양덕,원룸촌,,,2,False,False,False,,,,,,none,False,True,True,u2018,Talk_2026.9.15 11:45-4.txt,18489,1.0,13:08 학교 > 양덕 카풀 <PHONE>,,False,True,audit-v1
req_023296,existing_csv,2025-09-30,화,12:59,학교,학교,양덕,원룸촌,,,2,False,False,False,,,,,,none,False,True,True,u1979,Talk_2026.9.15 11:45-4.txt,18491,0.995,13:05 학교 > 양덕 카풀 <PHONE>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_023297,existing_csv,2025-09-30,화,13:13,한동대,학교,포항역,포항역,,,2,False,False,True,18:00,1,4,1,4,high,False,False,True,u0499,Talk_2026.9.15 11:45-4.txt,18495,1.0,9/30 18:00 기차 한동대 -> 포항역 <PHONE> (1/4),,False,True,audit-v1
req_023298,existing_csv,2025-09-30,화,13:26,택정,학교,포항역,포항역,,,2,False,False,True,6:00,,,2,4,medium,False,False,True,u0031,Talk_2026.9.15 11:45-4.txt,18498,1.0,10월 2일 오후 6시 기차 5시 30분 택정 -> 포항역 2/4 (캐리어 불가) <PHONE>,party_parse_review,False,True,audit-v1
req_023299,existing_csv,2025-09-30,화,13:37,예성,원룸촌,버정,학교,야멍,원룸촌,3,False,False,False,,,,,,none,False,True,False,u1900,Talk_2026.9.15 11:45-4.txt,18505,1.0,카풀 13:50 예성 > 야멍 > 학교 버정 <URL>,,False,True,audit-v1
req_023300,existing_csv,2025-09-30,화,14:17,오흡,학교,그할마,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,True,False,u1666,Talk_2026.9.15 11:45-4.txt,18513,1.0,카풀 14:25 오흡->비벤->궁물촌->그할마 톡방정원(방장포함5명) <URL>,,False,True,audit-v1
req_023301,existing_csv,2025-09-30,화,14:23,민민 카풀 🚗🚓 14:30 한동 -,미분류,그할마,원룸촌,,,2,False,False,False,,2,5,2,5,high,False,True,False,u0034,Talk_2026.9.15 11:45-4.txt,18519,1.0,민민 카풀 🚗🚓 14:30 (2/5) 한동 --> 그할마 <URL>,route_field_noise;unclassified_endpoint,True,False,audit-v1
req_023302,existing_csv,2025-09-30,화,14:23,한동대,학교,시외버스터미널,터미널,,,2,False,False,False,,1,4,1,4,high,False,False,True,u0459,Talk_2026.9.15 11:45-4.txt,18524,1.0,10월 2일 (목요일) 한동대->포항시외버스터미널 오후 3시반 택정 <PHONE> (1/4),,False,True,audit-v1
req_023303,existing_csv,2025-09-30,화,15:38,오흡,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,False,False,u0211,Talk_2026.9.15 11:45-4.txt,18531,1.0,16:15 오흡 - 유야(중간승하차 가능) <URL>,,False,True,audit-v1
req_023304,existing_csv,2025-09-30,화,16:03,택정,학교,시외버스터미널,터미널,,,2,False,False,False,,,,,,none,False,False,True,u1657,Talk_2026.9.15 11:45-4.txt,18536,1.0,10/3 금 9:35 택정 -> 포항 시외버스터미널 (10:10 버스) <PHONE>,,False,True,audit-v1
req_023305,existing_csv,2025-09-30,화,16:15,비벤,학교,한동대,학교,유야,원룸촌,3,False,False,False,,,,,,none,False,True,False,u0681,Talk_2026.9.15 11:45-4.txt,18541,1.0,16:50 비벤 유야 카카오톡 오픈채팅을 시작해 보세요. 링크를 선택하면 카카오톡이 실행됩니다. 한동대 카풀 <URL>,,False,True,audit-v1
req_023306,existing_csv,2025-09-30,화,16:19,비벤,학교,유야,원룸촌,,,2,False,False,False,,1,4,1,4,high,True,False,True,u0968,Talk_2026.9.15 11:45-4.txt,18544,1.0,5:20 비벤>유야 택시 <PHONE> (1/4),,False,True,audit-v1
req_023307,existing_csv,2025-09-30,화,16:36,학교,학교,포항역,포항역,,,2,False,False,False,,,,,,none,True,False,True,u1114,Talk_2026.9.15 11:45-4.txt,18547,1.0,10/2(목) 16:00 학교 —> 포항역 택시 <PHONE>,,False,True,audit-v1
req_023308,existing_csv,2025-09-30,화,16:59,양덕,원룸촌,포항터미널,터미널,,,2,False,False,False,,,,1,4,medium,True,False,False,u0665,Talk_2026.9.15 11:45-4.txt,18550,1.0,10/2(목) 6시 50분 택시 양덕 -> 포항터미널(7시 20분 차) 1/4 <URL>,party_parse_review,False,True,audit-v1
req_023309,existing_csv,2025-09-30,화,17:08,느헴,학교,그할마,원룸촌,오흡;비벤,학교;학교,4,True,False,False,,,,,,none,False,False,False,u1561,Talk_2026.9.15 11:45-4.txt,18557,1.0,17:17 느헴-> 오흡 -> 비벤 -> 그할마(중간 하차 가능) 찬카🚘 <URL>,,False,True,audit-v1
req_023310,existing_csv,2025-09-30,화,17:10,학교,학교,울산공항 or 북울산역 <URL>,미분류,,,2,False,False,False,,,,,,none,False,True,False,u2042,Talk_2026.9.15 11:45-4.txt,18562,1.0,울산 카풀 10/3 오전 8시 양덕 or 학교 -> 울산공항 or 북울산역 <URL>,route_field_noise;unclassified_endpoint,True,False,audit-v1
req_023311,existing_csv,2025-09-30,화,17:11,학교,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,True,False,u0666,Talk_2026.9.15 11:45-4.txt,18568,1.0,17:20 학교 -> 유야 카풀 <URL>,,False,True,audit-v1
req_023312,existing_csv,2025-09-30,화,17:12,오흡,학교,궁물촌,원룸촌,비벤,학교,3,False,False,False,,,,,,none,False,False,False,u1183,Talk_2026.9.15 11:45-4.txt,18572,1.0,17:30 오흡 > 비벤 > 궁물촌 톡방 정원 봇 포함 6명 <URL>,,False,True,audit-v1
req_023313,existing_csv,2025-09-30,화,17:13,비벤,학교,유야,원룸촌,,,2,True,False,False,,0,3,,,none,False,False,False,u1376,Talk_2026.9.15 11:45-4.txt,18577,1.0,17:20 (0/3) 비벤 - 유야 (중간하차 가능) <URL>,party_parse_invalid;party_parse_review,False,True,audit-v1
req_023314,existing_csv,2025-09-30,화,17:16,느헴,학교,궁물촌,원룸촌,오흡;비벤,학교;학교,4,False,False,False,,,,,,none,False,True,False,u2010,Talk_2026.9.15 11:45-4.txt,18580,1.0,17:30 카풀 느헴-오흡-비벤-궁물촌 <URL>,,False,True,audit-v1
req_023315,existing_csv,2025-09-30,화,17:44,오흡,학교,양덕,원룸촌,,,2,False,False,False,,,,,,none,True,False,True,u0547,Talk_2026.9.15 11:45-4.txt,18585,1.0,18:07 오흡 > 양덕(예성) 택시 <PHONE>,,False,True,audit-v1
req_023316,existing_csv,2025-09-30,화,18:12,양덕,원룸촌,학교,학교,,,2,False,False,False,,,,,,none,False,True,False,u0804,Talk_2026.9.15 11:45-4.txt,18587,1.0,10/5 포항-수원 카풀 양덕 9시 학교 가능 <URL>,,False,True,audit-v1
req_023317,existing_csv,2025-09-30,화,18:14,오흡,학교,그할마,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,False,False,u1692,Talk_2026.9.15 11:45-4.txt,18591,0.995,18:35 오흡 > 비벤 > 궁물촌 > 그할마 톡방 정원 봇 포함 6명 <URL>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_023318,existing_csv,2025-09-30,화,18:50,양덕,원룸촌,포항역,포항역,,,2,False,False,True,19:27,,,,,none,True,False,True,u0507,Talk_2026.9.15 11:45-4.txt,18601,1.0,10/2(목) 19:27 기차 19:00 택시 양덕>포항역 <PHONE>,,False,True,audit-v1
req_023319,existing_csv,2025-09-30,화,20:57,느헴,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,True,False,True,u0144,Talk_2026.9.15 11:45-4.txt,18604,0.995,21:10 느헴 > 유야 택시 <PHONE>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_023320,existing_csv,2025-09-30,화,21:15,오흡,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,True,False,u1500,Talk_2026.9.15 11:45-4.txt,18612,1.0,21:30 오흡 > 유야 카풀 <URL>,,False,True,audit-v1
req_023321,existing_csv,2025-09-30,화,21:24,택정,학교,포항역,포항역,,,2,False,False,False,,,,,,none,False,False,True,u1178,Talk_2026.9.15 11:45-4.txt,18616,1.0,10/1(수) 12:15 택정 > 포항역 <PHONE>,,False,True,audit-v1
req_023322,existing_csv,2025-09-30,화,21:25,비벤,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,True,False,u1196,Talk_2026.9.15 11:45-4.txt,18621,1.0,21:40 비벤-유야 카풀 <URL>,,False,True,audit-v1
req_023323,existing_csv,2025-09-30,화,21:26,택정,학교,포항역,포항역,,,2,False,False,True,18:00,,,,,none,True,False,True,u1870,Talk_2026.9.15 11:45-4.txt,18624,0.995,10/2(목) 18:00 기차 17:30 택시 택정>포항역 <PHONE>,raw_text_contamination,False,True,audit-v1
req_023324,existing_csv,2025-09-30,화,21:31,10월 2일 카풀 오후 7:00 한동 -,미분류,서울역 한명 남았습니다,미분류,,,2,False,False,False,,,,,,none,False,True,True,u0034,Talk_2026.9.15 11:45-4.txt,18629,1.0,10월 2일 (목) 카풀 오후 7:00 한동 (양덕) --> 서울역 <PHONE> 한명 남았습니다,route_field_noise;unclassified_endpoint,True,False,audit-v1
req_023325,existing_csv,2025-09-30,화,21:39,비벤,학교,포항역,포항역,,,2,False,False,True,18:25,,,1,4,medium,True,False,False,u2079,Talk_2026.9.15 11:45-4.txt,18636,1.0,10/2(목) 18:25 비벤>포항역 택시팟 (18:58 출발 기차) 1/4,party_parse_review,False,True,audit-v1
req_023326,existing_csv,2025-09-30,화,22:28,오흡,학교,그할마,원룸촌,궁물촌,원룸촌,3,False,False,False,,,,,,none,False,True,False,u0125,Talk_2026.9.15 11:45-4.txt,18640,1.0,23:30 오흡>궁물촌>그할마 중간 승하차 가능 카풀방 <URL>,,False,True,audit-v1
req_023327,existing_csv,2025-09-30,화,22:29,비벤,학교,유야,원룸촌,다이소,원룸촌,3,False,False,False,,,,,,none,False,False,True,u1997,Talk_2026.9.15 11:45-4.txt,18644,1.0,모이는대로 비벤-다이소-유야 <PHONE>,,False,True,audit-v1
req_023328,existing_csv,2025-09-30,화,22:33,한동대,학교,포항터미널,터미널,,,2,False,False,False,,,,,,none,True,False,True,u1070,Talk_2026.9.15 11:45-4.txt,18648,1.0,10/3(금) 9:30 택시팟 한동대 택정 > 포항터미널 <PHONE>,,False,True,audit-v1
req_023329,existing_csv,2025-09-30,화,22:49,오석,학교,투다리 <URL>,미분류,,,2,False,False,False,,,,,,none,False,True,False,u2042,Talk_2026.9.15 11:45-4.txt,18652,1.0,카풀 11:30 오석 -> 투다리(양덕 천마로점) <URL>,route_field_noise;unclassified_endpoint,True,False,audit-v1
req_023330,existing_csv,2025-09-30,화,22:51,오흡,학교,그할마,원룸촌,비벤;궁물촌,학교;원룸촌,4,False,False,False,,,,,,none,False,True,True,u2040,Talk_2026.9.15 11:45-4.txt,18657,1.0,23:10 카풀 오흡 - 비벤 - 궁물촌 - 그할마 <PHONE>,,False,True,audit-v1
req_023331,existing_csv,2025-09-30,화,23:09,비벤,학교,그할마,원룸촌,다이소,원룸촌,3,False,False,False,,2,4,2,4,high,True,True,True,u0519,Talk_2026.9.15 11:45-4.txt,18661,1.0,23:15 카풀(택시) 비벤 - 다이소 - 그할마 (2/4) <PHONE>,,False,True,audit-v1
req_023332,existing_csv,2025-09-30,화,23:10,비벤,학교,포항역,포항역,,,2,False,False,False,,,,,,none,True,False,True,u0912,Talk_2026.9.15 11:45-4.txt,18666,0.995,10/1(수) 9:00 택시 비벤->포항역 <PHONE>,raw_text_contamination,False,True,audit-v1
req_023333,existing_csv,2025-09-30,화,23:39,택정,학교,그할마,원룸촌,,,2,False,False,False,,,,,,none,True,False,True,u1323,Talk_2026.9.15 11:45-4.txt,18671,0.995,23:50 택시 택정->그할마 <PHONE>,raw_text_contamination,False,True,audit-v1
req_023334,existing_csv,2025-09-30,화,23:42,비벤,학교,토시래,원룸촌,궁물촌,원룸촌,3,False,False,False,,,,,,none,False,False,False,u1914,Talk_2026.9.15 11:45-4.txt,18675,1.0,모이는대로 비벤 > 궁물촌 > 토시래 (3명) <URL>,,False,True,audit-v1
req_023335,existing_csv,2025-10-01,수,00:36,비벤,학교,한동대,학교,궁물촌;유야,원룸촌;원룸촌,4,False,False,False,,,,,,none,False,True,False,u0681,Talk_2026.9.15 11:45-4.txt,18684,1.0,01:00 비벤 궁물촌 유야 카카오톡 오픈채팅을 시작해 보세요. 링크를 선택하면 카카오톡이 실행됩니다. 한동대 카풀 <URL>,,False,True,audit-v1
req_023336,existing_csv,2025-10-01,수,00:39,학교,학교,유야,원룸촌,,,2,False,False,False,,,,,,none,False,True,False,u1293,Talk_2026.9.15 11:45-4.txt,18687,0.995,01:00 학교(오흡) -> 유야 (중간승하차 가능) 카풀 (정원 5명) <URL>,raw_text_contamination,False,True,audit-v1
req_023337,existing_csv,2025-10-01,수,01:43,오흡,학교,궁물촌,원룸촌,,,2,False,False,False,,,,,,none,True,False,True,u0365,Talk_2026.9.15 11:45-4.txt,18692,1.0,02:00 오흡 -> 궁물촌 택시 <PHONE>,,False,True,audit-v1
req_023338,existing_csv,2025-10-01,수,02:01,한동대,학교,포항역,포항역,,,2,False,False,True,18:00,,,,,none,False,False,True,u1372,Talk_2026.9.15 11:45-4.txt,18694,1.0,"10/1(수) 한동대 -> 포항역(KTX) 18:00 출발 기차, 17:35 택정 <PHONE>",,False,True,audit-v1
req_023339,existing_csv,2025-10-01,수,02:45,택정,학교,포항역,포항역,,,2,False,False,True,12:15,,,,,none,False,False,True,u1178,Talk_2026.9.15 11:45-4.txt,18698,1.0,10/1(수) 12:15 (12시 45분 기차) 택정 > 포항역 <PHONE>,,False,True,audit-v1
req_023340,existing_csv,2025-10-01,수,02:49,택정,학교,포항역,포항역,,,2,False,False,True,9:50,,,,,none,False,False,True,u1139,Talk_2026.9.15 11:45-4.txt,18702,1.0,10/1(수) 9:50(10시 23분 기차) 택정> 포항역(KTX) <PHONE>,,False,True,audit-v1
req_023341,existing_csv,2025-10-01,수,07:36,택정,학교,포항역,포항역,,,2,False,False,True,9:10,,,,,none,False,False,True,u0912,Talk_2026.9.15 11:45-4.txt,18706,1.0,10/1(수) 9:10 (9:40기차) 택정->포항역 <PHONE>,,False,True,audit-v1
req_023342,existing_csv,2025-10-01,수,07:48,그할마,원룸촌,현동,학교,,,2,False,False,False,,,,,,none,True,False,True,u1577,Talk_2026.9.15 11:45-4.txt,18711,1.0,8:05 그할마 - 현동 택시 <PHONE>,,False,True,audit-v1
req_023343,existing_csv,2025-10-01,수,08:16,그할마,원룸촌,오석,학교,,,2,False,False,False,,,,,,none,True,False,True,u1351,Talk_2026.9.15 11:45-4.txt,18714,1.0,그할마GS > 오석 택시 <PHONE>,,False,True,audit-v1
req_023344,existing_csv,2025-10-01,수,08:17,그할마,원룸촌,뉴턴,학교,,,2,True,False,False,,,,,,none,False,False,False,u1794,Talk_2026.9.15 11:45-4.txt,18717,0.995,8:43 그할마gs-뉴턴 (중간하차가능) <URL>,raw_text_contamination,False,True,audit-v1
req_023345,existing_csv,2025-10-01,수,08:40,카풀 09:40 투다리,미분류,버정,학교,,,2,False,False,False,,,,,,none,False,True,False,u2042,Talk_2026.9.15 11:45-4.txt,18723,1.0,카풀 09:40 투다리(양덕 천마로점) -> 버정 <URL>,route_field_noise;unclassified_endpoint,True,False,audit-v1
req_023346,existing_csv,2025-10-01,수,08:44,유야,원룸촌,버스정류장 중간승하차 가능 톡방정원 봇포함 5명 <URL>,미분류,,,2,False,False,False,,,,,,none,False,False,False,u1919,Talk_2026.9.15 11:45-4.txt,18728,1.0,9:35 유야 -> 버스정류장 중간승하차 가능 톡방정원 봇포함 5명 <URL>,route_field_noise;unclassified_endpoint,True,False,audit-v1
req_023347,existing_csv,2025-10-01,수,08:45,금강산돌구이,원룸촌,느헴,학교,고기왕,원룸촌,3,False,False,False,,,,,,none,False,False,False,u1561,Talk_2026.9.15 11:45-4.txt,18733,1.0,09:40 금강산돌구이 -> 고기왕 -> 느헴 톡빙 정원 5명 마감 찬카🚘 <URL>,,False,True,audit-v1
req_023348,existing_csv,2025-10-01,수,08:50,유야,원룸촌,한동대,학교,,,2,False,False,False,,,,,,none,False,False,False,u1183,Talk_2026.9.15 11:45-4.txt,18740,1.0,9:40 유야 > 한동대 톡방 정원 봇 포함 6명 <URL>,,False,True,audit-v1
req_023349,existing_csv,2025-10-01,수,08:53,그할마,원룸촌,오흡,학교,,,2,False,False,False,,,,,,none,False,False,False,u1365,Talk_2026.9.15 11:45-4.txt,18745,1.0,9:40 그할마 -> 오흡 톡방 정원 4명 (입장 시 4명 이내면 자동으로 승차 확정) <URL>,,False,True,audit-v1
req_023350,existing_csv,2025-10-01,수,09:01,유야,원룸촌,오흡,학교,,,2,False,False,False,,,,,,none,False,False,False,u0211,Talk_2026.9.15 11:45-4.txt,18750,1.0,09:40 유야 - 오흡 <URL>,,False,True,audit-v1
req_023351,existing_csv,2025-10-01,수,09:06,그할마,원룸촌,오흡,학교,,,2,True,False,False,,,,,,none,False,False,False,u1692,Talk_2026.9.15 11:45-4.txt,18754,0.995,09:40 그할마 > 오흡 (중간 하차 가능) 톡방 정원 봇 포함 5명 <URL>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_023352,existing_csv,2025-10-01,수,09:06,토시래,원룸촌,버정,학교,야멍,원룸촌,3,False,False,False,,,,,,none,False,True,False,u1795,Talk_2026.9.15 11:45-4.txt,18761,1.0,09:35 토시래 > 야멍 > 버정 훈붕이 카풀 <URL>,,False,True,audit-v1
req_023353,existing_csv,2025-10-01,수,09:17,한동대,학교,포항역,포항역,,,2,False,False,True,15:40,,,,,none,True,False,True,u1877,Talk_2026.9.15 11:45-4.txt,18767,1.0,10/2 목 15:40 (16:21 기차) 한동대 ———> 포항역 택시 <PHONE>,,False,True,audit-v1
req_023354,existing_csv,2025-10-01,수,09:21,그할마,원룸촌,오흡,학교,,,2,False,False,False,,,,,,none,True,False,True,u1700,Talk_2026.9.15 11:45-4.txt,18771,1.0,택시 9:40 그할마cu -> 오흡 <PHONE>,,False,True,audit-v1
req_023355,existing_csv,2025-10-01,수,09:26,택정,학교,포항역,포항역,,,2,False,False,True,12:15,2,4,2,4,high,False,False,True,u1178,Talk_2026.9.15 11:45-4.txt,18775,1.0,10/1(수) 12:15 (12시 45분 기차) 택정 > 포항역 (2/4) <PHONE>,,False,True,audit-v1
req_023356,existing_csv,2025-10-01,수,09:36,유야,원룸촌,한동대,학교,버정,학교,3,False,False,False,,,,,,none,False,True,False,u0681,Talk_2026.9.15 11:45-4.txt,18781,0.995,10:10 유야 버정 카카오톡 오픈채팅을 시작해 보세요. 링크를 선택하면 카카오톡이 실행됩니다. 한동대 카풀 <URL>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_023357,existing_csv,2025-10-01,수,10:03,택정,학교,포항역,포항역,,,2,False,False,True,12:15,3,4,3,4,high,False,False,True,u1178,Talk_2026.9.15 11:45-4.txt,18786,1.0,10/1(수) 12:15 (12시 45분 기차) 택정 > 포항역 (3/4) <PHONE>,,False,True,audit-v1
req_023358,existing_csv,2025-10-01,수,10:20,택정,학교,포항역,포항역,,,2,False,False,True,13:25,,,,,none,False,False,True,u0370,Talk_2026.9.15 11:45-4.txt,18791,1.0,10/2(목) 13:25 (14시 03분 기차) 택정 > 포항역 <PHONE>,,False,True,audit-v1
req_023359,existing_csv,2025-10-01,수,10:23,택정,학교,포항역,포항역,,,2,False,False,True,17:30,,,,,none,False,False,True,u2011,Talk_2026.9.15 11:45-4.txt,18795,1.0,10/2(목) 17:30 (18시 00분 기차) 택정 > 포항역 <PHONE>,,False,True,audit-v1
req_023360,existing_csv,2025-10-01,수,10:34,택정,학교,포항역,포항역,,,2,False,False,True,19:10,,,,,none,False,False,True,u0845,Talk_2026.9.15 11:45-4.txt,18799,0.995,10/1(수) 19:10 (19시 42분 기차) 택정 > 포항역 <PHONE>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_023361,existing_csv,2025-10-01,수,11:09,한동대,학교,시외버스터미널,터미널,,,2,False,False,False,,,,,,none,False,False,True,u0914,Talk_2026.9.15 11:45-4.txt,18807,0.995,10/3 (금) 16:50 (17:30 버스 ) 한동대 -> 시외버스터미널 <PHONE>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_023362,existing_csv,2025-10-01,수,11:28,한동대,학교,포항역,포항역,,,2,False,False,True,17:25,,,,,none,True,False,True,u1369,Talk_2026.9.15 11:45-4.txt,18814,1.0,10/2 목 17:25 출발 택시 (18:00기차) 한동대->포항역 <PHONE>,,False,True,audit-v1
req_023363,existing_csv,2025-10-01,수,11:46,택정,학교,포항역,포항역,,,2,False,False,True,13:25,,,3,4,medium,False,False,True,u0370,Talk_2026.9.15 11:45-4.txt,18819,1.0,10/2(목) 13:25 (14시 03분 기차) 택정 > 포항역 3/4 * 작은캐리어 2개 <PHONE>,party_parse_review,False,True,audit-v1
req_023364,existing_csv,2025-10-01,수,11:55,택정,학교,포항역,포항역,,,2,False,False,True,15:00,,,1,4,medium,False,False,True,u1175,Talk_2026.9.15 11:45-4.txt,18827,1.0,10/2(목) 15:00 (15:35 기차) 택정 -> 포항역 1/4 큰 케리어 1개 <PHONE>,party_parse_review,False,True,audit-v1
req_023365,existing_csv,2025-10-01,수,11:55,택정,학교,포항역,포항역,,,2,False,False,True,06:45,,,,,none,False,False,True,u0929,Talk_2026.9.15 11:45-4.txt,18833,1.0,10/2(목) 06:45 (07시 14분 기차) 택정 > 포항역 <PHONE>,,False,True,audit-v1
req_023366,existing_csv,2025-10-01,수,11:55,비벤,학교,토시래,원룸촌,,,2,True,False,False,,,,,,none,False,True,False,u1795,Talk_2026.9.15 11:45-4.txt,18837,1.0,12:15 비벤 > 토시래 (중간하차 가능) 훈붕이 카풀 <URL>,,False,True,audit-v1
req_023367,existing_csv,2025-10-01,수,12:07,예성,원룸촌,버정,학교,,,2,False,False,False,,,,,,none,False,False,False,u1159,Talk_2026.9.15 11:45-4.txt,18842,1.0,12:40 예성 - 버정 <URL>,,False,True,audit-v1
req_023368,existing_csv,2025-10-01,수,12:14,유야,원룸촌,느헴,학교,학관;오흡,미분류;학교,4,False,False,False,,,,,,none,False,True,False,u2010,Talk_2026.9.15 11:45-4.txt,18845,1.0,12:28 유야 -> 학관 -> 오흡 -> 느헴 카풀 (정원 8명 마감) <URL>,,False,True,audit-v1
req_023369,existing_csv,2025-10-01,수,12:41,택정,학교,포항역,포항역,,,2,False,False,True,9:45,,,1,4,medium,False,False,False,u0814,Talk_2026.9.15 11:45-4.txt,18851,1.0,10/2 (목) 9:45 (10:14 기차) 택정 -> 포항역 1/4 중형 캐리어 1개,party_parse_review,False,True,audit-v1
req_023370,existing_csv,2025-10-01,수,12:42,유야,원룸촌,오석,학교,,,2,False,False,False,,,,,,none,True,False,True,u0843,Talk_2026.9.15 11:45-4.txt,18856,1.0,13:10 유야 -> 오석 택시 <PHONE>,,False,True,audit-v1
req_023371,existing_csv,2025-10-01,수,13:01,택정,학교,포항역,포항역,,,2,False,False,True,13:20,,,,,none,False,False,True,u0761,Talk_2026.9.15 11:45-4.txt,18858,1.0,10/2(목) 13:20 (14시 03분 기차) 택정 -> 포항역 <PHONE>,,False,True,audit-v1
req_023372,existing_csv,2025-10-01,수,13:07,택정,학교,포항역,포항역,,,2,False,False,False,,2,4,2,4,high,False,False,False,u0271,Talk_2026.9.15 11:45-4.txt,18862,0.995,10/2(목) 17:30 택정 -> 포항역 (2/4) <URL>,raw_text_contamination;system_name_leak,False,True,audit-v1
req_023373,existing_csv,2025-10-01,수,14:24,택정,학교,포항터미널,터미널,,,2,False,False,False,,1,4,1,4,high,False,False,False,u0905,Talk_2026.9.15 11:45-4.txt,18878,1.0,10/3(금) 09:15 (10:00 버스) 택정 -> 포항터미널 (1/4) 캐리어 1개 있습니다 캐리어 있으신분 말해주세요! <URL>,,False,True,audit-v1
req_023374,existing_csv,2025-10-01,수,16:00,택정,학교,양덕,원룸촌,,,2,False,False,False,,,,,,none,False,False,True,u1171,Talk_2026.9.15 11:45-4.txt,18887,1.0,5시 10분 택정-> 양덕 하나로 <PHONE>,,False,True,audit-v1
req_023375,existing_csv,2025-10-01,수,16:20,포항역,포항역,한동대,학교,,,2,False,False,False,,,,,,none,False,False,True,u1048,Talk_2026.9.15 11:45-4.txt,18890,0.995,10/1 (오늘) 22:58 포항역 -> 한동대 <PHONE>,raw_text_contamination;system_name_leak,False,True,audit-v1
