candidate_id,date,weekday,posted_time,author_id,origin_candidate,origin_category_candidate,dest_candidate,dest_category_candidate,waypoints_candidate,stop_count_candidate,source_file,source_line,raw_text_redacted,review_status,candidate_reason
omit_0213,2025-05-23,금,08:53,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-3.txt,27344,09:20 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0214,2025-05-24,토,12:02,u1225,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-3.txt,27808,5/24(토) 18:40-19:00 한동대➡️포항역 (19:40 기차) <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0215,2025-05-24,토,17:27,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-3.txt,27835,5/24(토) 18:43 도착기차 포항역➡️한동대 택시 <PHONE> (1/4),human_review_required,2+ known places and route/mode marker
omit_0216,2025-05-25,일,16:47,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-3.txt,28044,5/25 18:05 도착기차 포항역➡️한동대 택시 <PHONE> (캐리어 유무 알려주세요) 1/4,human_review_required,2+ known places and route/mode marker
omit_0217,2025-05-26,월,08:53,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-3.txt,28212,09:20 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0218,2025-05-29,목,08:53,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-3.txt,28936,09:20 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0219,2025-05-30,금,10:53,u1043,그할마,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-3.txt,29435,11:10 gs(그할마) - 느헴 중간 승하차 가능 톡방 정원 6명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0220,2025-06-02,월,08:54,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-3.txt,30343,09:20 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0221,2025-06-02,월,09:19,u1043,그할마,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-3.txt,30362,9:40 gs(그할마) - 현동 중간 승하차 가능 톡방 정원 6명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0222,2025-06-02,월,14:45,u2073,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-3.txt,30482,6/2 (월) 택시 15:50 한동대➡️포항역(16:21 기차) <PHONE> (1/4) 캐리어 유무 알려주세요,human_review_required,2+ known places and route/mode marker
omit_0223,2025-06-03,화,19:57,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-3.txt,30922,6/4(수) 오전 11:49 도착 기차 포항역➡️한동대 택시 <PHONE> (1/4) 캐리어 유무 알려주세요,human_review_required,2+ known places and route/mode marker
omit_0224,2025-06-04,수,09:35,u1043,그할마,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-3.txt,31069,09:40 gs(그할마) - 느헴 중간 승하차 가능 톡방 정원 6명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0225,2025-06-04,수,10:14,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-3.txt,31079,6/4(수) 오전 11:49 도착 기차 포항역➡️한동대 택시 <PHONE> (1/4) 캐리어 유무 알려주세요,human_review_required,2+ known places and route/mode marker
omit_0226,2025-06-05,목,08:39,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,195,09:20 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0227,2025-06-05,목,09:31,u1043,그할마,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,233,09:40 gs(그할마) - 현동 중간 승하차 가능 톡방 정원 6명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0228,2025-06-06,금,13:14,u2073,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,720,6/6(금) 21:00 (21:36 기차) 한동대➡️포항역 택시 (1/4) <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0229,2025-06-06,금,15:15,u2073,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,737,6/6(금) 21:00 (21:36 기차) 한동대➡️포항역 택시 (2/4) <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0230,2025-06-08,일,18:26,u2073,시외버스터미널,터미널,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,1189,6/8(일) 21:40 택시 포항시외버스터미널 ➡️ 한동대 (1/4) <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0231,2025-06-13,금,11:03,u1043,그할마,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-4.txt,2513,11:10 gs(그할마) - 느헴 중간 승하차 가능 톡방정원 6명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0232,2025-06-15,일,10:17,u0078,그할마,원룸촌,학교,학교,,2,Talk_2026.9.15 11:45-4.txt,2884,10:20 그할마>학교>보예교 (택시) <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0233,2025-06-19,목,13:45,u0783,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,3830,15:10 한동>>포항역 (15:35 기차) <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0234,2025-06-21,토,11:33,u0446,학교,학교,양덕,원룸촌,,2,Talk_2026.9.15 11:45-4.txt,4504,"6/29 (일) 포항(학교,양덕)-서울대입구역 카풀 20,000원 <PHONE>",human_review_required,2+ known places and route/mode marker
omit_0235,2025-06-23,월,00:43,u0446,학교,학교,양덕,원룸촌,,2,Talk_2026.9.15 11:45-4.txt,4753,"6/29 (일) 08:00 포항(학교,양덕)-서울대입구역 카풀 20,000원 <PHONE>",human_review_required,2+ known places and route/mode marker
omit_0236,2025-06-23,월,23:30,u1506,궁물촌,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-4.txt,4883,계절학기 기간 고정 택시 카풀⛱️ 8:40am 출발 궁물촌 ➡️ 느헤미야홀 정원 (2/4) <URL> 문의: <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0237,2025-06-27,금,02:03,u0446,학교,학교,양덕,원룸촌,,2,Talk_2026.9.15 11:45-4.txt,5202,"6/29 (일) 08:00 포항(학교,양덕)-서울대입구역 카풀 20,000원 <PHONE>",human_review_required,2+ known places and route/mode marker
omit_0238,2025-06-27,금,13:47,u0446,학교,학교,양덕,원룸촌,,2,Talk_2026.9.15 11:45-4.txt,5262,"6/29 (일) 08:00 포항(학교,양덕)-서울대입구역 카풀 20,000원 <PHONE>",human_review_required,2+ known places and route/mode marker
omit_0239,2025-07-20,일,13:37,u1217,양덕,원룸촌,학교,학교,,2,Talk_2026.9.15 11:45-4.txt,7414,"7/20 일 (오늘) 오후 3시 30분 서울 선릉역 - 포항 양덕 (학교 경유 가능) 코나 뒷좌석 15,000원 2시 20분까지 연락주세요 <PHONE>",human_review_required,2+ known places and route/mode marker
omit_0240,2025-07-30,수,08:17,u2010,고기왕,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-4.txt,7925,8:42 카풀 상지아이들유치원-고기왕정육점-느헴(중간하차가능) <URL>,human_review_required,2+ known places and route/mode marker
omit_0241,2025-07-30,수,23:00,u1342,한동대,학교,양덕,원룸촌,그할마,3,Talk_2026.9.15 11:45-4.txt,7960,11:20 택시 한동 - 그할마(양덕) <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0242,2025-07-31,목,08:19,u2010,고기왕,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-4.txt,7981,8:42 카풀 상지아이들유치원-고기왕정육점-느헴(중간하차가능) <URL>,human_review_required,2+ known places and route/mode marker
omit_0243,2025-08-01,금,08:18,u2010,고기왕,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-4.txt,8073,8:42 카풀 상지아이들유치원-고기왕정육점-느헴(중간하차가능) <URL>,human_review_required,2+ known places and route/mode marker
omit_0244,2025-08-05,화,08:21,u2010,고기왕,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-4.txt,8249,8:42 카풀 상지아이들유치원-고기왕정육점-느헴(중간하차가능) <URL>,human_review_required,2+ known places and route/mode marker
omit_0245,2025-08-06,수,08:23,u2010,고기왕,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-4.txt,8292,8:42 카풀 상지아이들유치원-고기왕정육점-느헴(중간하차가능) <URL>,human_review_required,2+ known places and route/mode marker
omit_0246,2025-08-12,화,09:25,u2010,고기왕,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-4.txt,8521,9:43 카풀 상지아이들유치원-고기왕정육점-느헴(중간하차가능) <URL>,human_review_required,2+ known places and route/mode marker
omit_0247,2025-08-13,수,08:15,u2010,고기왕,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-4.txt,8566,8:43 카풀 상지아이들유치원-고기왕정육점-느헴(중간하차가능) <URL>,human_review_required,2+ known places and route/mode marker
omit_0248,2025-08-14,목,08:17,u2010,고기왕,원룸촌,느헴,학교,,2,Talk_2026.9.15 11:45-4.txt,8622,8:43 카풀 상지아이들유치원-고기왕정육점-느헴(중간하차가능) <URL>,human_review_required,2+ known places and route/mode marker
omit_0249,2025-08-25,월,13:10,u1365,양덕,원룸촌,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,9094,🚕 8:00 화금 1교시 고정 택시 카풀 (1/4) 농협양덕지점 ➡️ 한동대 개강 이후부터 화금 1교시 고정 카풀 멤버 구합니다‼️,human_review_required,2+ known places and route/mode marker
omit_0250,2025-08-25,월,17:12,u1236,느헴,학교,유야,원룸촌,,2,Talk_2026.9.15 11:45-4.txt,9124,17:30 느헤미야 - > 유야 1/3 <URL>,human_review_required,2+ known places and route/mode marker
omit_0251,2025-08-25,월,21:24,u1365,양덕,원룸촌,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,9139,🚕 8:00 화금 1교시 고정 택시 카풀 (3/4) 농협양덕지점 ➡️ 한동대 개강 이후부터 화금 1교시 고정 카풀 멤버 구합니다‼️,human_review_required,2+ known places and route/mode marker
omit_0252,2025-08-26,화,16:43,u1236,느헴,학교,유야,원룸촌,,2,Talk_2026.9.15 11:45-4.txt,9187,17:00 느헤미야 - > 유야 1/4 <URL>,human_review_required,2+ known places and route/mode marker
omit_0253,2025-08-28,목,10:25,u1365,양덕,원룸촌,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,9309,🚕 8:00 화금 1교시 고정 택시 카풀 (3/4) 농협양덕지점 ➡️ 한동대 하차 지점 변동 가능,human_review_required,2+ known places and route/mode marker
omit_0254,2025-08-30,토,20:22,u1365,양덕,원룸촌,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,9654,🚕 고정 택시 카풀 8:10 화금 1교시(3/4) 농협양덕지점 ➡️ 한동대 (하차 지점 변동 가능) 개강 이후부터 화금 1교시 고정 카풀 멤버 구합니다‼️,human_review_required,2+ known places and route/mode marker
omit_0255,2025-09-01,월,08:39,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,10128,09:16 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0256,2025-09-01,월,21:32,u1365,양덕,원룸촌,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,10394,🚕 고정 택시 카풀 8:10 화금 1교시(3/4) 농협양덕지점 ➡️ 한동대 25-2학기 화금 1교시 고정 카풀 멤버 구합니다‼️,human_review_required,2+ known places and route/mode marker
omit_0257,2025-09-02,화,15:53,u1365,양덕,원룸촌,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,10590,🚕 고정 택시 카풀 화금 1교시(3/4) 매주 화금 8:10 농협양덕지점 ➡️ 한동대 마지막 1분 구합니다~~,human_review_required,2+ known places and route/mode marker
omit_0258,2025-09-04,목,12:06,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,11074,12:40 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0259,2025-09-08,월,08:40,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,12028,09:20 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0260,2025-09-09,화,14:01,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,12392,14:15 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0261,2025-09-10,수,18:04,u0095,양덕,원룸촌,학교,학교,,2,Talk_2026.9.15 11:45-4.txt,12683,9/13 토요일 서울까지 카풀 9월 13일 토요일 오후 1:30 포항 출발(양덕이나 학교) 서울 도착(자세한 도착지는 협의) 차량: 티볼리 금액: 2만 5천원 기타 문의 사항: <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0262,2025-09-21,일,10:13,u2073,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,15776,9/21(일) 12:10(12시 46분 기차) 한동대➡️포항역 택시 <PHONE> (1/4) 캐리어 유무 알려주세요 !,human_review_required,2+ known places and route/mode marker
omit_0263,2025-09-21,일,15:26,u0898,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,15848,내일 9/22 (월) 오전 9:15 포항역ㅡ한동대 (카풀 1/4) <URL>,human_review_required,2+ known places and route/mode marker
omit_0264,2025-09-23,화,23:41,u1780,한동대,학교,양덕,원룸촌,,2,Talk_2026.9.15 11:45-4.txt,16554,모이는대로 택시 한동 > 양덕 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0265,2025-09-25,목,09:54,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,16922,10:10 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0266,2025-09-29,월,09:05,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,18094,09:20 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0267,2025-10-02,목,13:55,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,19634,14:12 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0268,2025-10-02,목,16:36,u2073,학교,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,19794,10/3(금) 15:00 출발(15:35분 출발 기차) 학교➡️포항역 (1/4) 캐리어 유무 알려주세요 <URL>,human_review_required,2+ known places and route/mode marker
omit_0269,2025-10-03,금,10:40,u2073,학교,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,20196,10/3(금) 15:00 출발(15:35분 출발 기차) 학교➡️포항역 (1/4) 캐리어 유무 알려주세요(큰캐리어 불가) <URL>,human_review_required,2+ known places and route/mode marker
omit_0270,2025-10-03,금,13:50,u2073,학교,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,20271,10/3(금) 15:00 출발(15:35분 출발 기차) 학교➡️포항역 (3/4) 캐리어 유무 알려주세요(큰캐리어 불가) <URL>,human_review_required,2+ known places and route/mode marker
omit_0271,2025-10-09,목,11:45,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,20857,10/9(목) 15:29 도착기차 포항역➡️한동대 (택시) 캐리어 유무 알려주세요 (1/4) <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0272,2025-10-15,수,12:28,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,22806,12:42 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0273,2025-10-20,월,09:01,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,23990,09:20 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0274,2025-10-22,수,19:31,u0013,유야,원룸촌,한동대,학교,궁물촌,3,Talk_2026.9.15 11:45-4.txt,24488,19:40 카풀 유야>궁물촌>한동 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0275,2025-10-24,금,23:01,u0697,택정,학교,그할마,원룸촌,,2,Talk_2026.9.15 11:45-4.txt,25192,택시 23:20 택정➡️그할마 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0276,2025-10-25,토,01:56,u2073,택정,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,25228,10/25(토) 15:00(15:35 출발 기차) 택정➡️포항역 택시 (1/4) 캐리어 유무 알려주세요 <URL>,human_review_required,2+ known places and route/mode marker
omit_0277,2025-10-25,토,13:19,u2073,택정,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,25278,10/25(토) 15:00(15:35 출발 기차) 택정➡️포항역 택시 (1/4) 캐리어 유무 알려주세요 <URL>,human_review_required,2+ known places and route/mode marker
omit_0278,2025-10-26,일,17:19,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,25472,10/26(일) 20:04 도착기차 포항역➡️한동대 택시 캐리어 유무 알려주세요! <URL> (1/4),human_review_required,2+ known places and route/mode marker
omit_0279,2025-10-31,금,23:44,u2073,택정,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,26861,11/1 (토) 택정➡️포항역 택시 13시 30분 출발 (14:03 기차) 캐리어 유무 알려주세요 (1/4) <URL>,human_review_required,2+ known places and route/mode marker
omit_0280,2025-11-01,토,01:34,u2073,택정,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,26886,11/1 (토) 택정➡️포항역 택시 13시 25분 출발 (14:03 기차) 캐리어 유무 알려주세요 (2/4) <URL>,human_review_required,2+ known places and route/mode marker
omit_0281,2025-11-02,일,00:19,u0923,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,27069,11/2 일 8:52 도착 기차 포항역 > 한동 <PHONE> 캐리어 여부 알려주세요,human_review_required,2+ known places and route/mode marker
omit_0282,2025-11-03,월,07:26,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,27423,11/3 (월) 15:29 도착 기차 포항역➡️한동대 택시 (1/4) 캐리어 유무 알려주세요 ! <URL>,human_review_required,2+ known places and route/mode marker
omit_0283,2025-11-03,월,09:07,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,27468,09:21 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0284,2025-11-03,월,10:12,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,27498,11/3 (월) 15:29 도착 기차 포항역➡️한동대 택시 (2/4) 캐리어 유무 알려주세요 ! <URL>,human_review_required,2+ known places and route/mode marker
omit_0285,2025-11-07,금,17:42,u1794,오흡,학교,그할마,원룸촌,궁물촌,3,Talk_2026.9.15 11:45-4.txt,28560,18:05 오흡-택시정류장-궁물촌-그할마gs <URL>,human_review_required,2+ known places and route/mode marker
omit_0286,2025-11-10,월,08:50,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,29128,09:21 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0287,2025-11-11,화,10:34,u2073,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,29474,11/12(수) 18:00 (18:31 출발 기차) 한동대➡️포항역 택시 캐리어 유무 알려주세요 (1/4) <URL>,human_review_required,2+ known places and route/mode marker
omit_0288,2025-11-12,수,16:17,u2073,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-4.txt,29723,11/12(수) 17:30 (18:00 출발 기차) 한동대➡️포항역 택시 캐리어 유무 알려주세요 (1/4) <URL>,human_review_required,2+ known places and route/mode marker
omit_0289,2025-11-13,목,12:16,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-4.txt,29961,11/13(목) 택시 13: 13 도착 기차 포항역➡️한동대 캐리어 유무 알려주세요 (1/4) <URL>,human_review_required,2+ known places and route/mode marker
omit_0290,2025-11-13,목,13:50,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-4.txt,29975,14:10 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0291,2025-11-16,일,23:18,u1063,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,393,11/17 (월) 09:09 도착 열차 포항역➡️한동대 <PHONE>/4,human_review_required,2+ known places and route/mode marker
omit_0292,2025-11-17,월,08:46,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-5.txt,489,09:21 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0293,2025-11-17,월,12:19,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-5.txt,574,12:40 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0294,2025-11-17,월,23:57,u2056,한동대,학교,그할마,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,717,00:15 한동 > 그할마 <URL>,human_review_required,2+ known places and route/mode marker
omit_0295,2025-11-21,금,14:00,u2073,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-5.txt,1737,11/21(금) 21:05(21:36 출발 기차) 한동대➡️포항역 택시 (1/4) 캐리어 유무 알려주세요 <URL>,human_review_required,2+ known places and route/mode marker
omit_0296,2025-11-21,금,20:09,u2073,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-5.txt,1834,11/21(금) 21:05(21:36 출발 기차) 한동대➡️포항역 택시 (3/4) 캐리어 유무 알려주세요 <URL>,human_review_required,2+ known places and route/mode marker
omit_0297,2025-11-22,토,12:17,u0446,토시래,원룸촌,야멍,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,1949,12:45 토시래-야멍-매점 카풀 톡방정원 6명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0298,2025-11-23,일,12:38,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,2067,11/23(일) 15:29 도착기차 포항역➡️한동대 택시 캐리어 유무 알려주세요 (1/4) <URL>,human_review_required,2+ known places and route/mode marker
omit_0299,2025-11-27,목,13:35,u1196,유야,원룸촌,현동,학교,,2,Talk_2026.9.15 11:45-5.txt,2994,14:10 유야-현동-올네 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0300,2025-12-02,화,16:14,u0801,비벤,학교,그할마,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,4389,카풀 16:23 비벤>귱뮬촌>그할마(중간승하차) <URL>,human_review_required,2+ known places and route/mode marker
omit_0301,2025-12-07,일,08:47,u0923,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,5423,12/7 (일) 오전 11:49 도착기차 포항역>한동 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0302,2025-12-23,화,19:31,u1857,학교,학교,양덕,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,8562,12/24 수요일 오전 계절 마치고 (12:00 예상) 학교-(양덕)-양산 카풀 <URL>,human_review_required,2+ known places and route/mode marker
omit_0303,2025-12-24,수,21:19,u1593,한동대,학교,그할마,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,8707,22:30 한동>그할마 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0304,2025-12-25,목,17:21,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,8732,12/25 (목) 18:44 도착기차 포항역➡️한동대 택시 <PHONE> (1/4),human_review_required,2+ known places and route/mode marker
omit_0305,2025-12-25,목,17:29,u1423,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,8738,12/25 (목) 20:30 포항역➡️한동대 택시 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0306,2026-01-10,토,11:07,u2073,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-5.txt,9661,1/10(토) 13:25(14:03 출발 기차) 한동대➡️포항역 택시 <PHONE> (1/4),human_review_required,2+ known places and route/mode marker
omit_0307,2026-01-17,토,11:05,u1063,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-5.txt,10101,1/17 (토) 13:30(14:03 기차) 한동대➡️포항역 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0308,2026-01-18,일,16:19,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,10136,1/18(일) 17:35 도착기차 포항역➡️한동대 택시 <PHONE> 캐리어 유무 알려주세요 (1/4),human_review_required,2+ known places and route/mode marker
omit_0309,2026-01-21,수,08:36,u1593,그할마,원룸촌,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,10275,8:42분 그할마-한동 택시 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0310,2026-01-23,금,07:48,u1593,그할마,원룸촌,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,10357,8:40분 그할마-한동 택시 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0311,2026-01-25,일,11:08,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,10422,1/25(일) 18:44 도착기차 포항역➡️한동대 택시 <PHONE> (1/4) 캐리어 유무 알려주세요,human_review_required,2+ known places and route/mode marker
omit_0312,2026-02-02,월,07:38,u1593,그할마,원룸촌,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,10669,8:40분 그할마-한동 택시팟 <PHONE>/4,human_review_required,2+ known places and route/mode marker
omit_0313,2026-02-08,일,09:30,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,10804,2/8(일) 17:35 도착기차 포항역➡️한동대 택시 (1/4) <PHONE> 캐리어 유무 알려주세요,human_review_required,2+ known places and route/mode marker
omit_0314,2026-02-08,일,15:08,u2073,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,10837,2/8(일) 17:35 도착기차 포항역➡️한동대 택시 <PHONE> 캐리어 불가 (2/4),human_review_required,2+ known places and route/mode marker
omit_0315,2026-02-25,수,09:30,u0140,유야,원룸촌,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,11652,9:45 유야>한동 택시 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0316,2026-03-01,일,17:23,u1532,한동대,학교,양덕,원룸촌,,2,Talk_2026.9.15 11:45-5.txt,12366,오늘 5:45 한동 > 농협 양덕지점 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0317,2026-03-01,일,17:33,u2067,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,12373,3/2(월) 포항역-한동 17:40(17:35 도착 기차) 카풀 1500원 톡방 정원 7명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0318,2026-03-02,월,11:25,u2067,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,12570,3/2(월) 포항역-한동 17:40(17:35 도착 기차) 카풀 1500원 톡방 정원 7명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0319,2026-03-02,월,16:38,u2067,포항역,포항역,한동대,학교,,2,Talk_2026.9.15 11:45-5.txt,12641,3/2(월) 포항역-한동 17:40(17:35 도착 기차) 카풀 1500원 1명 <URL>,human_review_required,2+ known places and route/mode marker
omit_0320,2026-03-06,금,11:26,u0142,한동대,학교,포항역,포항역,,2,Talk_2026.9.15 11:45-5.txt,13527,3/6(금) 택시 16:50 (17:20 기차) 한동 > 포항역 <PHONE>,human_review_required,2+ known places and route/mode marker
omit_0321,2026-03-06,금,16:40,u2073,한동대,학교,포항역,포항역,택정,3,Talk_2026.9.15 11:45-5.txt,13656,3/7(토) 12:10 (12:46 출발기차) 한동대(택정)➡️포항역 택시 (1/4) 캐리어 유무 알려주세요 <URL>,human_review_required,2+ known places and route/mode marker
